device_id,device_type
device_010667,customer_service_terminal
device_010668,tablet
device_010669,mobile
device_010670,desktop
device_010671,customer_service_terminal
device_010672,desktop
device_010673,desktop
device_010674,desktop
device_010675,mobile
device_010676,desktop
device_010677,corporate_workstation
device_010678,customer_service_terminal
device_010679,corporate_workstation
device_010680,desktop
device_010681,desktop
device_010682,mobile
device_010683,customer_service_terminal
device_010684,corporate_workstation
device_010685,mobile
device_010686,mobile
device_010687,desktop
device_010688,tablet
device_010689,mobile
device_010690,tablet
device_010691,tablet
device_010692,corporate_workstation
device_010693,customer_service_terminal
device_010694,customer_service_terminal
device_010695,corporate_workstation
device_010696,tablet
device_010697,desktop
device_010698,tablet
device_010699,corporate_workstation
device_010700,customer_service_terminal
device_010701,mobile
device_010702,tablet
device_010703,tablet
device_010704,mobile
device_010705,mobile
device_010706,desktop
device_010707,tablet
device_010708,desktop
device_010709,mobile
device_010710,desktop
device_010711,mobile
device_010712,tablet
device_010713,customer_service_terminal
device_010714,corporate_workstation
device_010715,mobile
device_010716,tablet
device_010717,corporate_workstation
device_010718,tablet
device_010719,mobile
device_010720,desktop
device_010721,mobile
device_010722,mobile
device_010723,customer_service_terminal
device_010724,tablet
device_010725,mobile
device_010726,mobile
device_010727,customer_service_terminal
device_010728,mobile
device_010729,mobile
device_010730,desktop
device_010731,desktop
device_010732,customer_service_terminal
device_010733,customer_service_terminal
device_010734,desktop
device_010735,desktop
device_010736,mobile
device_010737,desktop
device_010738,corporate_workstation
device_010739,corporate_workstation
device_010740,customer_service_terminal
device_010741,customer_service_terminal
device_010742,tablet
device_010743,customer_service_terminal
device_010744,desktop
device_010745,mobile
device_010746,tablet
device_010747,desktop
device_010748,desktop
device_010749,mobile
device_010750,corporate_workstation
device_010751,corporate_workstation
device_010752,customer_service_terminal
device_010753,tablet
device_010754,customer_service_terminal
device_010755,customer_service_terminal
device_010756,customer_service_terminal
device_010757,mobile
device_010758,mobile
device_010759,customer_service_terminal
device_010760,tablet
device_010761,mobile
device_010762,customer_service_terminal
device_010763,tablet
device_010764,customer_service_terminal
device_010765,mobile
device_010766,corporate_workstation
device_010767,corporate_workstation
device_010768,mobile
device_010769,corporate_workstation
device_010770,desktop
device_010771,mobile
device_010772,mobile
device_010773,desktop
device_010774,mobile
device_010775,desktop
device_010776,tablet
device_010777,mobile
device_010778,customer_service_terminal
device_010779,mobile
device_010780,tablet
device_010781,corporate_workstation
device_010782,mobile
device_010783,customer_service_terminal
device_010784,mobile
device_010785,corporate_workstation
device_010786,corporate_workstation
device_010787,tablet
device_010788,mobile
device_010789,customer_service_terminal
device_010790,mobile
device_010791,customer_service_terminal
device_010792,tablet
device_010793,mobile
device_010794,corporate_workstation
device_010795,mobile
device_010796,customer_service_terminal
device_010797,desktop
device_010798,corporate_workstation
device_010799,tablet
device_010800,customer_service_terminal
device_010801,corporate_workstation
device_010802,corporate_workstation
device_010803,corporate_workstation
device_010804,customer_service_terminal
device_010805,corporate_workstation
device_010806,mobile
device_010807,tablet
device_010808,mobile
device_010809,customer_service_terminal
device_010810,corporate_workstation
device_010811,customer_service_terminal
device_010812,mobile
device_010813,tablet
device_010814,desktop
device_010815,tablet
device_010816,corporate_workstation
device_010817,corporate_workstation
device_010818,tablet
device_010819,tablet
device_010820,customer_service_terminal
device_010821,customer_service_terminal
device_010822,desktop
device_010823,customer_service_terminal
device_010824,customer_service_terminal
device_010825,corporate_workstation
device_010826,customer_service_terminal
device_010827,mobile
device_010828,tablet
device_010829,corporate_workstation
device_010830,desktop
device_010831,customer_service_terminal
device_010832,corporate_workstation
device_010833,mobile
device_010834,corporate_workstation
device_010835,desktop
device_010836,customer_service_terminal
device_010837,mobile
device_010838,corporate_workstation
device_010839,customer_service_terminal
device_010840,corporate_workstation
device_010841,tablet
device_010842,tablet
device_010843,tablet
device_010844,desktop
device_010845,corporate_workstation
device_010846,desktop
device_010847,customer_service_terminal
device_010848,corporate_workstation
device_010849,tablet
device_010850,tablet
device_010851,tablet
device_010852,customer_service_terminal
device_010853,mobile
device_010854,customer_service_terminal
device_010855,corporate_workstation
device_010856,desktop
device_010857,mobile
device_010858,mobile
device_010859,tablet
device_010860,corporate_workstation
device_010861,tablet
device_010862,desktop
device_010863,customer_service_terminal
device_010864,tablet
device_010865,mobile
device_010866,tablet
device_010867,corporate_workstation
device_010868,tablet
device_010869,customer_service_terminal
device_010870,corporate_workstation
device_010871,customer_service_terminal
device_010872,mobile
device_010873,desktop
device_010874,tablet
device_010875,desktop
device_010876,customer_service_terminal
device_010877,tablet
device_010878,tablet
device_010879,mobile
device_010880,mobile
device_010881,tablet
device_010882,tablet
device_010883,desktop
device_010884,customer_service_terminal
device_010885,tablet
device_010886,tablet
device_010887,mobile
device_010888,desktop
device_010889,corporate_workstation
device_010890,customer_service_terminal
device_010891,customer_service_terminal
device_010892,desktop
device_010893,corporate_workstation
device_010894,tablet
device_010895,customer_service_terminal
device_010896,customer_service_terminal
device_010897,tablet
device_010898,tablet
device_010899,mobile
device_010900,mobile
device_010901,tablet
device_010902,corporate_workstation
device_010903,tablet
device_010904,desktop
device_010905,tablet
device_010906,tablet
device_010907,corporate_workstation
device_010908,mobile
device_010909,desktop
device_010910,mobile
device_010911,corporate_workstation
device_010912,tablet
device_010913,desktop
device_010914,desktop
device_010915,mobile
device_010916,desktop
device_010917,corporate_workstation
device_010918,desktop
device_010919,corporate_workstation
device_010920,desktop
device_010921,desktop
device_010922,corporate_workstation
device_010923,desktop
device_010924,corporate_workstation
device_010925,tablet
device_010926,mobile
device_010927,mobile
device_010928,customer_service_terminal
device_010929,corporate_workstation
device_010930,customer_service_terminal
device_010931,customer_service_terminal
device_010932,corporate_workstation
device_010933,customer_service_terminal
device_010934,tablet
device_010935,mobile
device_010936,tablet
device_010937,desktop
device_010938,mobile
device_010939,corporate_workstation
device_010940,mobile
device_010941,corporate_workstation
device_010942,desktop
device_010943,mobile
device_010944,corporate_workstation
device_010945,desktop
device_010946,corporate_workstation
device_010947,desktop
device_010948,mobile
device_010949,desktop
device_010950,mobile
device_010951,customer_service_terminal
device_010952,corporate_workstation
device_010953,corporate_workstation
device_010954,tablet
device_010955,mobile
device_010956,corporate_workstation
device_010957,customer_service_terminal
device_010958,customer_service_terminal
device_010959,desktop
device_010960,corporate_workstation
device_010961,desktop
device_010962,desktop
device_010963,desktop
device_010964,desktop
device_010965,mobile
device_010966,mobile
device_010967,customer_service_terminal
device_010968,mobile
device_010969,desktop
device_010970,customer_service_terminal
device_010971,corporate_workstation
device_010972,corporate_workstation
device_010973,desktop
device_010974,mobile
device_010975,corporate_workstation
device_010976,mobile
device_010977,corporate_workstation
device_010978,mobile
device_010979,customer_service_terminal
device_010980,tablet
device_010981,customer_service_terminal
